alphadk|Some Australian guy that developed this bot.$Use !report to tell me stuff|yellow|AlphaDK|Player
azura undertale|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
barst|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/9/8/6/4$5\* lv40: 46/33/32/30/17 (157~158)$$**Skills:**$W: Brave Axe+ (5\*)$As: Reposition (3\*)$B: Knock Back (3\*)$C: Spur Atk 3 (4\*)|green|Barst: The Hatchet|Infantry Axe
bartre|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 21/10/6/7/3$5\* lv40: 49/36/25/33/13 (156~157)$$**Skills:**$W: Hammer+ (5\*)$As: Smite (3\*)$A: Fury 3 (5\*)$B: Brash Assault 3 (4\*)|green|Bartre: Fearless Warrior|Infantry Axe
berkut|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/8/5/7/7$5\* lv40: 43/34/22/31/24 (154)$$**Skills:**$W: Berkut's Lance+ (5\*)$S: Blazing Flame (4\*)$A: Water Boost 3 (5\*)$C: Spur Res 2, Ward Cavalry (4\*)$(Unit only obtainable from Grand Hero Battles, no IV variation)|blue|Berkut: Prideful Prince|Cavalry Lance
beruka|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/7/6/9/5$5\* lv40: 46/29/23/37/22 (156~157)$$**Skills:**$W: Killer Axe+ (5\*)$S: Glimmer (4\*)$A: Defiant Def 3 (4\*)$B: Lunge (3\*)|green|Beruka: Quiet Assassin|Flying Axe
black knight|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 22/10/8/9/5$5\* lv40: 48/34/34/35/18 (169)$$**Skills:**$W: Alondite (5\*)$S: Black Luna (5\*)$A: Steady Stance 3 (5\*)$B: Wings of Mercy 3 (4\*)$(Unit only obtainable from Tempest Trials, no IV variation)|red|Black Knight: Sinister General|Armored Sword
burger king|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 22/10/8/9/5$5\* lv40: 48/34/34/35/18 (169)$$**Skills:**$W: Alondite (5\*)$S: Black Luna (5\*)$A: Steady Stance 3 (5\*)$B: Wings of Mercy 3 (4\*)$(Unit only obtainable from Tempest Trials, no IV variation)|red|Black Knight: Sinister General|Armored Sword
boey|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/5/8/5$5\* lv40: 43/29/27/32/18 (148~149)$$**Skills:**$W: Gronnowl+ (5\*)$S: Ignis (4\*)$A: Earth Boost 3 (4\*)$B: Renewal 3 (5\*)|green|Boey: Skillful Survivor|Infantry Tome
bruno|A mysterious unit that only appears in the story, not usable by the player.$$**Skills:**$W: Valaskjalf (5\*)|blue|Bruno: Masked Knight|Cavalry Tome
caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/6/9/5/10$5\* lv40: 36/25/37/24/34 (156~157)$$**Skills:**$W: Armorslayer+ (5\*)$As: Rally Speed (4\*)$A: Darting Blow 3 (5\*)$C: Fortify Fliers 2, Fortify Fliers (4\*)|red|Caeda: Talys's Heart|Flying Sword
regular caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/6/9/5/10$5\* lv40: 36/25/37/24/34 (156~157)$$**Skills:**$W: Armorslayer+ (5\*)$As: Rally Speed (4\*)$A: Darting Blow 3 (5\*)$C: Fortify Fliers 2, Fortify Fliers (4\*)|red|Caeda: Talys's Heart|Flying Sword
caeda 2|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
caeda (bridal blessings)|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
caeda bridal blessings|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
bridal blessings caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
bride caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
marry me caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
caeda marry me|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
wedding caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
limited caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
caeda undertale|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
caeda but with a white dress|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
caeda with longer hair|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
b!caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
bb!caeda|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/7/9/4/8$5\* lv40: 33/29/37/19/30 (147~148)$$**Skills:**$W: Blessed Bouquet+$S: Iceberg$A: Resistance +1, Attack Res 2$C: Hone Spd 3$(Unit only summonable at 5\* in limited banner)|blue|Caeda: Talys's Bride|Infantry Tome
cain|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/8/6/8/6$5\* lv40: 42/32/32/27/21 (154~155)$$**Skills:**$W: Brave Sword+ (5\*)$S: Escutcheon (4\*)$B: Wings of Mercy 3 (4\*)$C: Threaten Atk 3 (5\*)|red|Cain: The Bull|Cavalry Sword
camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/8/8/6/7$5\* lv40: 37/30/32/28/31 (157~159)$$**Skills:**$W: Brave Axe+ (5\*)$S: Draconic Aura (4\*)$A: Death Blow 3 (5\*)$C: Savage Blow 3 (4\*)|green|Camilla: Bewitching Beauty|Flying Axe
camilla 2|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
spring camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
s!camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
camilla undertale|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
sf!camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
spring festival camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
camilla spring festival|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
camilla (spring festival)|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
easter camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
egg camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
camilla with an egg|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
playboy camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
bunny camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
limited camilla|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
boobasaurus rex|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
nurse boobasaurus rex|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/9/6/8/4$5\* lv40: 39/35/25/30/19 (147~149)$$**Skills:**$W: Green Egg+$As: Rally Attack$A: Defiant Spd 3$B: Live for Bounty$(Unit only summonable at 5\* in limited banner)|green|Camilla: Spring Princess|Flying Tome
camus|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/8/9/7/4$5\* lv40: 42/32/33/31/17 (155)$$**Skills:**$W: Gradivus (5\*)$S: Growing Thunder (4\*)$A: Grani's Shield (4\*)$C: Spur Atk 2, Goad Cavalry (4\*)$(Unit only obtainable from Grand Hero Battles, no IV variation)|blue|Camus: Sable Knight|Cavalry Lance
catria|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/7/10/7/6$5\* lv40: 39/31/34/29/25 (157~159)$$**Skills:**$W: Killer Lance+ (5\*)$S: Luna (4\*)$A: Armored Blow 3 (4\*)$B: Seal Atk 3 (5\*)|blue|Catria: Middle Whitewing|Flying Lance
cecilia|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/8/6/5/7$5\* lv40: 36/32/25/22/29 (143~145)$$**Skills:**$W: Gronnraven+ (5\*)$As: Rally Resistance (3\*)$A: Attack +3 (5\*)$B: Escape Route 3 (4\*)|green|Cecilia: Etrurian General|Cavalry Tome
celica|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/8/7/5/7$5\* lv40: 39/32/33/22/22 (147~148)$$**Skills:**$W: Ragnarok$S: Blazing Light$A: Distant Def 3$C: Spur Def 3$(Unit only summonable at 5\*)|red|Celica: Caring Princess|Infantry Tome
charlotte|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
charlotte undertale|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
bride charlotte|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
bridal blessings charlotte|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
charlotte bridal blessings|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
charlotte (bridal blessings)|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
b!charlotte|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/8/5/4$5\* lv40: 46/36/32/24/19 (157~158)$$**Skills:**$W: First Bite+$As: Smite$A: Wind Boost 3$C: Threaten Atk 3$(Unit only summonable at 5\* in limited banner)|blue|Charlotte: Money Maiden|Infantry Lance
cherche|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 20/10/6/8/3$5\* lv40: 46/38/25/32/16 (156~158)$$**Skills:**$W: Hammer+ (5\*)$As: Pivot (3\*)$A: Attack +3 (4\*)$C: Fortify Def 3 (5\*)|green|Cherche: Wyvern Friend|Flying Axe
chrom|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 21/9/6/7/4$5\* lv40: 47/37/25/31/17 (156~158)$$**Skills:**$W: Falchion (5\*)$S: Sol (4\*), Aether (5\*)$A: Defiant Def 3 (4\*)$C: Spur Def 3 (5\*)|red|Chrom: Exalted Prince|Infantry Sword
chrom 2|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
chrom undertale|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
spring chrom|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
spring festival chrom|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
chrom spring festival|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
axe chrom|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
bunny chrom|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
s!chrom|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/8/6/5$5\* lv40: 43/35/32/28/20 (157~158)$$**Skills:**$W: Carrot Axe+$As: Shove$A: Defense +1, Attack Def +2$CL Axe Experience 3$(Unit only summonable at 5\* in limited banner)|green|Chrom: Spring Exalt|Infantry Axe
clair|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/7/8/5/9$5\* lv40: 37/26/36/24/33 (156~157)$$**Skills:**$W: Silver Lance+ (5\*)$As: Harsh Command (4\*)$B: Hit and Run (4\*)$C: Spur Spd 3 (5\*)|blue|Clair: Highborn Flier|Flying Lance
clarine|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/9/5/7$5\* lv40: 35/25/33/22/29 (143~145)$$**Skills:**$W: Fear (3\*)$As: Martyr (5\*)$S: Imbue, Swift-Winds Balm (3\*)$A: Resistance +3 (5\*)|grey|Clarine: Refined Noble|Cavalry Staff
clarisse|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/7/8/6/5$5\* lv40: 37/31/34/25/20 (147)$$**Skills:**$W: Clarisse's Bow+ (5\*)$S: Glimmer (4\*)$B: Poison Strike 3 (4\*)$C: Threaten Def 3 (5\*)$(Unit only available from Grand Hero Battles, no IV variation)|grey|Clarisse: Sniper in the Dark|Infantry Bow
clive|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/6/8/4$5\* lv40: 45/33/25/32/19 (154)$$**Skills:**$W: Silver Lance+ (5\*)$S: Escutcheon (4\*)$A: Defense +3 (4\*)$B: Hit and Run (4\*)$(Unit only available from Tempest Trials, no IV variation)|blue|Clive: Idealistic Knight|Cavalry Lance
cordelia|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/9/9/5/6$5\* lv40: 40/35/35/22/25 (156~158)$$**Skills:**$W: Brave Lance+ (5\*)$S: Astra, Galeforce (5\*)$A: Triangle Adept 3 (5\*)$B: Pass 3 (4\*)|blue|Cordelia: Knight Paragon|Flying Lance
regular cordelia|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/9/9/5/6$5\* lv40: 40/35/35/22/25 (156~158)$$**Skills:**$W: Brave Lance+ (5\*)$S: Astra, Galeforce (5\*)$A: Triangle Adept 3 (5\*)$B: Pass 3 (4\*)|blue|Cordelia: Knight Paragon|Flying Lance
